t,pid,cpu_percent,rss,children
1789479152.1301174,30360,None,None,None
1789479154.1320024,30360,None,None,None
1789479156.1397545,30360,None,None,None
1789479158.1511464,30360,None,None,None
1789479160.152732,30360,None,None,None
1789479162.1551685,30360,None,None,None
1789479164.156958,30360,None,None,None
1789479166.1603923,30360,None,None,None
1789479168.1647158,30360,None,None,None
1789479170.1657734,30360,None,None,None
1789479172.1784062,30360,None,None,None
1789479174.1931276,30360,None,None,None
1789479176.2025392,30360,None,None,None
1789479178.208314,30360,None,None,None
1789479180.2101905,30360,None,None,None
1789479182.2220755,30360,None,None,None
1789479184.2251117,30360,None,None,None
1789479186.2361403,30360,None,None,None
1789479188.2431204,30360,None,None,None
1789479190.2466335,30360,None,None,None
1789479192.255897,30360,None,None,None
1789479194.2581704,30360,None,None,None
1789479196.271627,30360,None,None,None
1789479198.279173,30360,None,None,None
1789479200.2827275,30360,None,None,None
1789479202.2913659,30360,None,None,None
1789479204.2945328,30360,None,None,None
1789479206.29657,30360,None,None,None
1789479208.30194,30360,None,None,None
1789479210.3033402,30360,None,None,None
1789479212.3153083,30360,None,None,None
1789479214.3291974,30360,None,None,None
1789479216.3309412,30360,None,None,None
1789479218.3466854,30360,None,None,None
1789479220.3561068,30360,None,None,None
1789479222.3565476,30360,None,None,None
1789479224.3620086,30360,None,None,None
1789479226.3643045,30360,None,None,None
1789479228.3655097,30360,None,None,None
1789479230.3774266,30360,None,None,None
1789479232.383175,30360,None,None,None
1789479234.3938425,30360,None,None,None
1789479236.3994694,30360,None,None,None
1789479238.4037805,30360,None,None,None
1789479240.4141376,30360,None,None,None
1789479242.4226162,30360,None,None,None
1789479244.4292004,30360,None,None,None
1789479246.435911,30360,None,None,None
1789479248.4468222,30360,None,None,None
1789479250.4550884,30360,None,None,None
1789479252.4619403,30360,None,None,None
1789479254.4631383,30360,None,None,None
1789479256.4652777,30360,None,None,None
1789479258.46646,30360,None,None,None
1789479260.4758587,30360,None,None,None
1789479262.4923763,30360,None,None,None
1789479264.50337,30360,None,None,None
1789479266.5045593,30360,None,None,None
1789479268.514835,30360,None,None,None
1789479270.5222208,30360,None,None,None
1789479272.5339842,30360,None,None,None
1789479274.5452247,30360,None,None,None
1789479276.547402,30360,None,None,None
1789479278.5550597,30360,None,None,None
1789479280.5607412,30360,None,None,None
